1	110	Dinkelmehl Type 812	Auszugsmehl			kg				5; 25				1000
1	111	Dinkelmehl Type 630	Auszugsmehl, hellstes Dinkelmehl		2,40 €	kg				5; 25				1000
0	112	Emmerauszugsmehl	Auszugsmehl			kg				5; 25				1000
0	113	Einkornauszugsmehl	Auszugsmehl			kg				5; 25				1000
1	114	Roggenmehl Type 1150	Auszugsmehl		1,50 €	kg				5; 25				1000
0	115	Roggenauszugsmehl	Auszugsmehl			kg				25				1000
0	116	Auszugsmehl X	Auszugsmehl			kg				25				1000
0	117	Auszugsmehl Y	Auszugsmehl			kg				25				1000
0	118	Weizenkleie				kg				5				1000
1	119	Dinkelkleie	Oberkulmer Rotkorn		1,25 €	kg				5				1000
0	120	Kleie X				kg				5				1000
0	121	Kleie Y				kg				5				1000
1	122	Sojamehl vollfett	ungetoastet, evtl. aus ungeschältem Soja		3,00 €	kg				5				1000
0	123	Sojamehl X				kg				5				1000
0	124	Mehl X				kg								1000
1	125	Khorasan Spirelli		Preis geschätzt	4,80 €	kg								1000
1	126	helle Dinkel-Rilli	Oberkulmer Rotkorn	Preis geschätzt	4,20 €	kg				5				1000
1	127	mittelhelle Dinkel Rigatoni	Oberkulmer Rotkorn		5,20 €	kg				k/A				1000
1	128	mittelhelle Dinkel Spaghetti	Oberkulmer Rotkorn		5,20 €	kg				k/A				1000
1	129	Vollkorn-Dinkel Spaghetti	Oberkulmer Rotkorn		5,20 €	kg				k/A				1000
1	130	mittelhelle Dinkel Spirelli	Oberkulmer Rotkorn		5,20 €	kg				k/A				1000
1	131	Vollkorn-Dinkel Spirelli	Oberkulmer Rotkorn		5,20 €	kg				k/A				1000
1	132	mittelhelle Dinkel Bandnudeln	Oberkulmer Rotkorn		5,20 €	kg				k/A				1000
1	133	mittelhelle Dinkel Wellenbandnudeln	Oberkulmer Rotkorn		5,20 €	kg				k/A				1000
1	134	helle Dinkel Suppennudeln	Oberkulmer Rotkorn	Preis geschätzt	4,20 €	kg				k/A				1000
1	135	1050-Dinkel-Braunhirse Spirelli	Oberkulmer Rotkorn		5,80 €	kg				k/A				1000
1	136	1050-Dinkel-Maroni Spirelli	Oberkulmer Rotkorn; ital. Maronimehl		5,80 €	kg				k/A				1000
1	137	VK-Dinkel+Buchweizen Bandnudeln	60% Vollkorndinkel (Oberk. Rotk.), 40% Buchweizen		7,60 €	kg				k/A				1000
1	138	mittelhelle Dinkel+Buchw. Spirelli	heller Dinkel (Oberk. Rotk.) + Buchweizen	Preis geschätzt	4,80 €	kg				k/A				1000
